[2024-05-18T14:59:52.959+0000] {subprocess.py:93} INFO - 23,"Staten Island","Bloomfield/Emerson Hill","Boro Zone"
[2024-05-18T14:59:52.959+0000] {subprocess.py:93} INFO - 24,"Manhattan","Bloomingdale","Yellow Zone"
[2024-05-18T14:59:52.960+0000] {subprocess.py:93} INFO - 25,"Brooklyn","Boerum Hill","Boro Zone"
[2024-05-18T14:59:52.960+0000] {subprocess.py:93} INFO - 26,"Brooklyn","Borough Park","Boro Zone"
[2024-05-18T14:59:52.960+0000] {subprocess.py:93} INFO - 27,"Queens","Breezy Point/Fort Tilden/Riis Beach","Boro Zone"
[2024-05-18T14:59:52.961+0000] {subprocess.py:93} INFO - 28,"Queens","Briarwood/Jamaica Hills","Boro Zone"
[2024-05-18T14:59:52.961+0000] {subprocess.py:93} INFO - 29,"Brooklyn","Brighton Beach","Boro Zone"
[2024-05-18T14:59:52.961+0000] {subprocess.py:93} INFO - 30,"Queens","Broad Channel","Boro Zone"
[2024-05-18T14:59:52.962+0000] {subprocess.py:93} INFO - 31,"Bronx","Bronx Park","Boro Zone"
[2024-05-18T14:59:52.962+0000] {subprocess.py:93} INFO - 32,"Bronx","Bronxdale","Boro Zone"
[2024-05-18T14:59:52.962+0000] {subprocess.py:93} INFO - 33,"Brooklyn","Brooklyn Heights","Boro Zone"
[2024-05-18T14:59:52.963+0000] {subprocess.py:93} INFO - 34,"Brooklyn","Brooklyn Navy Yard","Boro Zone"
[2024-05-18T14:59:52.963+0000] {subprocess.py:93} INFO - 35,"Brooklyn","Brownsville","Boro Zone"
[2024-05-18T14:59:52.964+0000] {subprocess.py:93} INFO - 36,"Brooklyn","Bushwick North","Boro Zone"
[2024-05-18T14:59:52.964+0000] {subprocess.py:93} INFO - 37,"Brooklyn","Bushwick South","Boro Zone"
[2024-05-18T14:59:52.964+0000] {subprocess.py:93} INFO - 38,"Queens","Cambria Heights","Boro Zone"
[2024-05-18T14:59:52.965+0000] {subprocess.py:93} INFO - 39,"Brooklyn","Canarsie","Boro Zone"
[2024-05-18T14:59:52.965+0000] {subprocess.py:93} INFO - 40,"Brooklyn","Carroll Gardens","Boro Zone"
[2024-05-18T14:59:52.965+0000] {subprocess.py:93} INFO - 41,"Manhattan","Central Harlem","Boro Zone"
[2024-05-18T14:59:52.966+0000] {subprocess.py:93} INFO - 42,"Manhattan","Central Harlem North","Boro Zone"
[2024-05-18T14:59:52.966+0000] {subprocess.py:93} INFO - 43,"Manhattan","Central Park","Yellow Zone"
[2024-05-18T14:59:52.966+0000] {subprocess.py:93} INFO - 44,"Staten Island","Charleston/Tottenville","Boro Zone"
[2024-05-18T14:59:52.966+0000] {subprocess.py:93} INFO - 45,"Manhattan","Chinatown","Yellow Zone"
[2024-05-18T14:59:52.967+0000] {subprocess.py:93} INFO - 46,"Bronx","City Island","Boro Zone"
[2024-05-18T14:59:52.967+0000] {subprocess.py:93} INFO - 47,"Bronx","Claremont/Bathgate","Boro Zone"
[2024-05-18T14:59:52.967+0000] {subprocess.py:93} INFO - 48,"Manhattan","Clinton East","Yellow Zone"
[2024-05-18T14:59:52.968+0000] {subprocess.py:93} INFO - 49,"Brooklyn","Clinton Hill","Boro Zone"
[2024-05-18T14:59:52.968+0000] {subprocess.py:93} INFO - 50,"Manhattan","Clinton West","Yellow Zone"
[2024-05-18T14:59:52.968+0000] {subprocess.py:93} INFO - 51,"Bronx","Co-Op City","Boro Zone"
[2024-05-18T14:59:52.969+0000] {subprocess.py:93} INFO - 52,"Brooklyn","Cobble Hill","Boro Zone"
[2024-05-18T14:59:52.969+0000] {subprocess.py:93} INFO - 53,"Queens","College Point","Boro Zone"
[2024-05-18T14:59:52.969+0000] {subprocess.py:93} INFO - 54,"Brooklyn","Columbia Street","Boro Zone"
[2024-05-18T14:59:52.969+0000] {subprocess.py:93} INFO - 55,"Brooklyn","Coney Island","Boro Zone"
[2024-05-18T14:59:52.970+0000] {subprocess.py:93} INFO - 56,"Queens","Corona","Boro Zone"
[2024-05-18T14:59:52.970+0000] {subprocess.py:93} INFO - 57,"Queens","Corona","Boro Zone"
[2024-05-18T14:59:52.970+0000] {subprocess.py:93} INFO - 58,"Bronx","Country Club","Boro Zone"
[2024-05-18T14:59:52.971+0000] {subprocess.py:93} INFO - 59,"Bronx","Crotona Park","Boro Zone"
[2024-05-18T14:59:52.971+0000] {subprocess.py:93} INFO - 60,"Bronx","Crotona Park East","Boro Zone"
[2024-05-18T14:59:52.971+0000] {subprocess.py:93} INFO - 61,"Brooklyn","Crown Heights North","Boro Zone"
[2024-05-18T14:59:52.971+0000] {subprocess.py:93} INFO - 62,"Brooklyn","Crown Heights South","Boro Zone"
[2024-05-18T14:59:52.972+0000] {subprocess.py:93} INFO - 63,"Brooklyn","Cypress Hills","Boro Zone"
[2024-05-18T14:59:52.972+0000] {subprocess.py:93} INFO - 64,"Queens","Douglaston","Boro Zone"
[2024-05-18T14:59:52.972+0000] {subprocess.py:93} INFO - 65,"Brooklyn","Downtown Brooklyn/MetroTech","Boro Zone"
[2024-05-18T14:59:52.973+0000] {subprocess.py:93} INFO - 66,"Brooklyn","DUMBO/Vinegar Hill","Boro Zone"
[2024-05-18T14:59:52.973+0000] {subprocess.py:93} INFO - 67,"Brooklyn","Dyker Heights","Boro Zone"
[2024-05-18T14:59:52.974+0000] {subprocess.py:93} INFO - 68,"Manhattan","East Chelsea","Yellow Zone"
[2024-05-18T14:59:52.974+0000] {subprocess.py:93} INFO - 69,"Bronx","East Concourse/Concourse Village","Boro Zone"
[2024-05-18T14:59:52.974+0000] {subprocess.py:93} INFO - 70,"Queens","East Elmhurst","Boro Zone"
[2024-05-18T14:59:52.975+0000] {subprocess.py:93} INFO - 71,"Brooklyn","East Flatbush/Farragut","Boro Zone"
[2024-05-18T14:59:52.975+0000] {subprocess.py:93} INFO - 72,"Brooklyn","East Flatbush/Remsen Village","Boro Zone"
[2024-05-18T14:59:52.975+0000] {subprocess.py:93} INFO - 73,"Queens","East Flushing","Boro Zone"
[2024-05-18T14:59:52.975+0000] {subprocess.py:93} INFO - 74,"Manhattan","East Harlem North","Boro Zone"
[2024-05-18T14:59:52.976+0000] {subprocess.py:93} INFO - 75,"Manhattan","East Harlem South","Boro Zone"
[2024-05-18T14:59:52.976+0000] {subprocess.py:93} INFO - 76,"Brooklyn","East New York","Boro Zone"
[2024-05-18T14:59:52.977+0000] {subprocess.py:93} INFO - 77,"Brooklyn","East New York/Pennsylvania Avenue","Boro Zone"
[2024-05-18T14:59:52.977+0000] {subprocess.py:93} INFO - 78,"Bronx","East Tremont","Boro Zone"
[2024-05-18T14:59:52.977+0000] {subprocess.py:93} INFO - 79,"Manhattan","East Village","Yellow Zone"
[2024-05-18T14:59:52.978+0000] {subprocess.py:93} INFO - 80,"Brooklyn","East Williamsburg","Boro Zone"
[2024-05-18T14:59:52.978+0000] {subprocess.py:93} INFO - 81,"Bronx","Eastchester","Boro Zone"
[2024-05-18T14:59:52.978+0000] {subprocess.py:93} INFO - 82,"Queens","Elmhurst","Boro Zone"
[2024-05-18T14:59:52.978+0000] {subprocess.py:93} INFO - 83,"Queens","Elmhurst/Maspeth","Boro Zone"
[2024-05-18T14:59:52.979+0000] {subprocess.py:93} INFO - 84,"Staten Island","Eltingville/Annadale/Prince's Bay","Boro Zone"
[2024-05-18T14:59:52.979+0000] {subprocess.py:93} INFO - 85,"Brooklyn","Erasmus","Boro Zone"
[2024-05-18T14:59:52.979+0000] {subprocess.py:93} INFO - 86,"Queens","Far Rockaway","Boro Zone"
[2024-05-18T14:59:52.980+0000] {subprocess.py:93} INFO - 87,"Manhattan","Financial District North","Yellow Zone"
[2024-05-18T14:59:52.980+0000] {subprocess.py:93} INFO - 88,"Manhattan","Financial District South","Yellow Zone"
[2024-05-18T14:59:52.980+0000] {subprocess.py:93} INFO - 89,"Brooklyn","Flatbush/Ditmas Park","Boro Zone"
[2024-05-18T14:59:52.980+0000] {subprocess.py:93} INFO - 90,"Manhattan","Flatiron","Yellow Zone"
[2024-05-18T14:59:52.981+0000] {subprocess.py:93} INFO - 91,"Brooklyn","Flatlands","Boro Zone"
[2024-05-18T14:59:52.981+0000] {subprocess.py:93} INFO - 92,"Queens","Flushing","Boro Zone"
[2024-05-18T14:59:52.981+0000] {subprocess.py:93} INFO - 93,"Queens","Flushing Meadows-Corona Park","Boro Zone"
[2024-05-18T14:59:52.982+0000] {subprocess.py:93} INFO - 94,"Bronx","Fordham South","Boro Zone"
[2024-05-18T14:59:52.982+0000] {subprocess.py:93} INFO - 95,"Queens","Forest Hills","Boro Zone"
[2024-05-18T14:59:52.982+0000] {subprocess.py:93} INFO - 96,"Queens","Forest Park/Highland Park","Boro Zone"
[2024-05-18T14:59:52.983+0000] {subprocess.py:93} INFO - 97,"Brooklyn","Fort Greene","Boro Zone"
[2024-05-18T14:59:52.983+0000] {subprocess.py:93} INFO - 98,"Queens","Fresh Meadows","Boro Zone"
[2024-05-18T14:59:52.983+0000] {subprocess.py:93} INFO - 99,"Staten Island","Freshkills Park","Boro Zone"
[2024-05-18T14:59:52.984+0000] {subprocess.py:93} INFO - 100,"Manhattan","Garment District","Yellow Zone"
[2024-05-18T14:59:52.984+0000] {subprocess.py:93} INFO - 101,"Queens","Glen Oaks","Boro Zone"
[2024-05-18T14:59:52.984+0000] {subprocess.py:93} INFO - 102,"Queens","Glendale","Boro Zone"
[2024-05-18T14:59:52.984+0000] {subprocess.py:93} INFO - 103,"Manhattan","Governor's Island/Ellis Island/Liberty Island","Yellow Zone"
[2024-05-18T14:59:52.985+0000] {subprocess.py:93} INFO - 104,"Manhattan","Governor's Island/Ellis Island/Liberty Island","Yellow Zone"
[2024-05-18T14:59:52.985+0000] {subprocess.py:93} INFO - 105,"Manhattan","Governor's Island/Ellis Island/Liberty Island","Yellow Zone"
[2024-05-18T14:59:52.985+0000] {subprocess.py:93} INFO - 106,"Brooklyn","Gowanus","Boro Zone"
[2024-05-18T14:59:52.986+0000] {subprocess.py:93} INFO - 107,"Manhattan","Gramercy","Yellow Zone"
[2024-05-18T14:59:52.986+0000] {subprocess.py:93} INFO - 108,"Brooklyn","Gravesend","Boro Zone"
[2024-05-18T14:59:52.986+0000] {subprocess.py:93} INFO - 109,"Staten Island","Great Kills","Boro Zone"
[2024-05-18T14:59:52.986+0000] {subprocess.py:93} INFO - 110,"Staten Island","Great Kills Park","Boro Zone"
[2024-05-18T14:59:52.987+0000] {subprocess.py:93} INFO - 111,"Brooklyn","Green-Wood Cemetery","Boro Zone"
[2024-05-18T14:59:52.987+0000] {subprocess.py:93} INFO - 112,"Brooklyn","Greenpoint","Boro Zone"
[2024-05-18T14:59:52.987+0000] {subprocess.py:93} INFO - 113,"Manhattan","Greenwich Village North","Yellow Zone"
[2024-05-18T14:59:52.988+0000] {subprocess.py:93} INFO - 114,"Manhattan","Greenwich Village South","Yellow Zone"
[2024-05-18T14:59:52.988+0000] {subprocess.py:93} INFO - 115,"Staten Island","Grymes Hill/Clifton","Boro Zone"
[2024-05-18T14:59:52.988+0000] {subprocess.py:93} INFO - 116,"Manhattan","Hamilton Heights","Boro Zone"
[2024-05-18T14:59:52.989+0000] {subprocess.py:93} INFO - 117,"Queens","Hammels/Arverne","Boro Zone"
[2024-05-18T14:59:52.989+0000] {subprocess.py:93} INFO - 118,"Staten Island","Heartland Village/Todt Hill","Boro Zone"
[2024-05-18T14:59:52.989+0000] {subprocess.py:93} INFO - 119,"Bronx","Highbridge","Boro Zone"
[2024-05-18T14:59:52.990+0000] {subprocess.py:93} INFO - 120,"Manhattan","Highbridge Park","Boro Zone"
[2024-05-18T14:59:52.990+0000] {subprocess.py:93} INFO - 121,"Queens","Hillcrest/Pomonok","Boro Zone"
[2024-05-18T14:59:52.990+0000] {subprocess.py:93} INFO - 122,"Queens","Hollis","Boro Zone"
[2024-05-18T14:59:52.990+0000] {subprocess.py:93} INFO - 123,"Brooklyn","Homecrest","Boro Zone"
[2024-05-18T14:59:52.991+0000] {subprocess.py:93} INFO - 124,"Queens","Howard Beach","Boro Zone"
[2024-05-18T14:59:52.991+0000] {subprocess.py:93} INFO - 125,"Manhattan","Hudson Sq","Yellow Zone"
[2024-05-18T14:59:52.991+0000] {subprocess.py:93} INFO - 126,"Bronx","Hunts Point","Boro Zone"
[2024-05-18T14:59:52.992+0000] {subprocess.py:93} INFO - 127,"Manhattan","Inwood","Boro Zone"
[2024-05-18T14:59:52.992+0000] {subprocess.py:93} INFO - 128,"Manhattan","Inwood Hill Park","Boro Zone"
[2024-05-18T14:59:52.992+0000] {subprocess.py:93} INFO - 129,"Queens","Jackson Heights","Boro Zone"
[2024-05-18T14:59:52.992+0000] {subprocess.py:93} INFO - 130,"Queens","Jamaica","Boro Zone"
[2024-05-18T14:59:52.993+0000] {subprocess.py:93} INFO - 131,"Queens","Jamaica Estates","Boro Zone"
[2024-05-18T14:59:52.993+0000] {subprocess.py:93} INFO - 132,"Queens","JFK Airport","Airports"
[2024-05-18T14:59:52.993+0000] {subprocess.py:93} INFO - 133,"Brooklyn","Kensington","Boro Zone"
[2024-05-18T14:59:52.994+0000] {subprocess.py:93} INFO - 134,"Queens","Kew Gardens","Boro Zone"
[2024-05-18T14:59:52.994+0000] {subprocess.py:93} INFO - 135,"Queens","Kew Gardens Hills","Boro Zone"
[2024-05-18T14:59:52.994+0000] {subprocess.py:93} INFO - 136,"Bronx","Kingsbridge Heights","Boro Zone"
[2024-05-18T14:59:52.995+0000] {subprocess.py:93} INFO - 137,"Manhattan","Kips Bay","Yellow Zone"
[2024-05-18T14:59:52.995+0000] {subprocess.py:93} INFO - 138,"Queens","LaGuardia Airport","Airports"
[2024-05-18T14:59:52.995+0000] {subprocess.py:93} INFO - 139,"Queens","Laurelton","Boro Zone"
[2024-05-18T14:59:52.996+0000] {subprocess.py:93} INFO - 140,"Manhattan","Lenox Hill East","Yellow Zone"
[2024-05-18T14:59:52.996+0000] {subprocess.py:93} INFO - 141,"Manhattan","Lenox Hill West","Yellow Zone"
[2024-05-18T14:59:52.996+0000] {subprocess.py:93} INFO - 142,"Manhattan","Lincoln Square East","Yellow Zone"
[2024-05-18T14:59:52.996+0000] {subprocess.py:93} INFO - 143,"Manhattan","Lincoln Square West","Yellow Zone"
[2024-05-18T14:59:52.997+0000] {subprocess.py:93} INFO - 144,"Manhattan","Little Italy/NoLiTa","Yellow Zone"
[2024-05-18T14:59:52.997+0000] {subprocess.py:93} INFO - 145,"Queens","Long Island City/Hunters Point","Boro Zone"
[2024-05-18T14:59:52.997+0000] {subprocess.py:93} INFO - 146,"Queens","Long Island City/Queens Plaza","Boro Zone"
[2024-05-18T14:59:52.998+0000] {subprocess.py:93} INFO - 147,"Bronx","Longwood","Boro Zone"
[2024-05-18T14:59:52.998+0000] {subprocess.py:93} INFO - 148,"Manhattan","Lower East Side","Yellow Zone"
[2024-05-18T14:59:52.998+0000] {subprocess.py:93} INFO - 149,"Brooklyn","Madison","Boro Zone"
[2024-05-18T14:59:52.999+0000] {subprocess.py:93} INFO - 150,"Brooklyn","Manhattan Beach","Boro Zone"
[2024-05-18T14:59:52.999+0000] {subprocess.py:93} INFO - 151,"Manhattan","Manhattan Valley","Yellow Zone"
[2024-05-18T14:59:52.999+0000] {subprocess.py:93} INFO - 152,"Manhattan","Manhattanville","Boro Zone"
[2024-05-18T14:59:52.999+0000] {subprocess.py:93} INFO - 153,"Manhattan","Marble Hill","Boro Zone"
[2024-05-18T14:59:53.000+0000] {subprocess.py:93} INFO - 154,"Brooklyn","Marine Park/Floyd Bennett Field","Boro Zone"
[2024-05-18T14:59:53.000+0000] {subprocess.py:93} INFO - 155,"Brooklyn","Marine Park/Mill Basin","Boro Zone"
[2024-05-18T14:59:53.000+0000] {subprocess.py:93} INFO - 156,"Staten Island","Mariners Harbor","Boro Zone"
[2024-05-18T14:59:53.000+0000] {subprocess.py:93} INFO - 157,"Queens","Maspeth","Boro Zone"
[2024-05-18T14:59:53.001+0000] {subprocess.py:93} INFO - 158,"Manhattan","Meatpacking/West Village West","Yellow Zone"
[2024-05-18T14:59:53.001+0000] {subprocess.py:93} INFO - 159,"Bronx","Melrose South","Boro Zone"
[2024-05-18T14:59:53.001+0000] {subprocess.py:93} INFO - 160,"Queens","Middle Village","Boro Zone"
[2024-05-18T14:59:53.002+0000] {subprocess.py:93} INFO - 161,"Manhattan","Midtown Center","Yellow Zone"
[2024-05-18T14:59:53.002+0000] {subprocess.py:93} INFO - 162,"Manhattan","Midtown East","Yellow Zone"
[2024-05-18T14:59:53.002+0000] {subprocess.py:93} INFO - 163,"Manhattan","Midtown North","Yellow Zone"
[2024-05-18T14:59:53.003+0000] {subprocess.py:93} INFO - 164,"Manhattan","Midtown South","Yellow Zone"
[2024-05-18T14:59:53.003+0000] {subprocess.py:93} INFO - 165,"Brooklyn","Midwood","Boro Zone"
[2024-05-18T14:59:53.003+0000] {subprocess.py:93} INFO - 166,"Manhattan","Morningside Heights","Boro Zone"
[2024-05-18T14:59:53.004+0000] {subprocess.py:93} INFO - 167,"Bronx","Morrisania/Melrose","Boro Zone"
[2024-05-18T14:59:53.004+0000] {subprocess.py:93} INFO - 168,"Bronx","Mott Haven/Port Morris","Boro Zone"
[2024-05-18T14:59:53.004+0000] {subprocess.py:93} INFO - 169,"Bronx","Mount Hope","Boro Zone"
[2024-05-18T14:59:53.004+0000] {subprocess.py:93} INFO - 170,"Manhattan","Murray Hill","Yellow Zone"
[2024-05-18T14:59:53.005+0000] {subprocess.py:93} INFO - 171,"Queens","Murray Hill-Queens","Boro Zone"
[2024-05-18T14:59:53.005+0000] {subprocess.py:93} INFO - 172,"Staten Island","New Dorp/Midland Beach","Boro Zone"
[2024-05-18T14:59:53.005+0000] {subprocess.py:93} INFO - 173,"Queens","North Corona","Boro Zone"
[2024-05-18T14:59:53.006+0000] {subprocess.py:93} INFO - 174,"Bronx","Norwood","Boro Zone"
[2024-05-18T14:59:53.006+0000] {subprocess.py:93} INFO - 175,"Queens","Oakland Gardens","Boro Zone"
[2024-05-18T14:59:53.006+0000] {subprocess.py:93} INFO - 176,"Staten Island","Oakwood","Boro Zone"
[2024-05-18T14:59:53.006+0000] {subprocess.py:93} INFO - 177,"Brooklyn","Ocean Hill","Boro Zone"
[2024-05-18T14:59:53.007+0000] {subprocess.py:93} INFO - 178,"Brooklyn","Ocean Parkway South","Boro Zone"
[2024-05-18T14:59:53.007+0000] {subprocess.py:93} INFO - 179,"Queens","Old Astoria","Boro Zone"
[2024-05-18T14:59:53.007+0000] {subprocess.py:93} INFO - 180,"Queens","Ozone Park","Boro Zone"
[2024-05-18T14:59:53.008+0000] {subprocess.py:93} INFO - 181,"Brooklyn","Park Slope","Boro Zone"
[2024-05-18T14:59:53.008+0000] {subprocess.py:93} INFO - 182,"Bronx","Parkchester","Boro Zone"
[2024-05-18T14:59:53.008+0000] {subprocess.py:93} INFO - 183,"Bronx","Pelham Bay","Boro Zone"
[2024-05-18T14:59:53.009+0000] {subprocess.py:93} INFO - 184,"Bronx","Pelham Bay Park","Boro Zone"
[2024-05-18T14:59:53.009+0000] {subprocess.py:93} INFO - 185,"Bronx","Pelham Parkway","Boro Zone"
[2024-05-18T14:59:53.009+0000] {subprocess.py:93} INFO - 186,"Manhattan","Penn Station/Madison Sq West","Yellow Zone"
[2024-05-18T14:59:53.010+0000] {subprocess.py:93} INFO - 187,"Staten Island","Port Richmond","Boro Zone"
[2024-05-18T14:59:53.010+0000] {subprocess.py:93} INFO - 188,"Brooklyn","Prospect-Lefferts Gardens","Boro Zone"
[2024-05-18T14:59:53.010+0000] {subprocess.py:93} INFO - 189,"Brooklyn","Prospect Heights","Boro Zone"
[2024-05-18T14:59:53.010+0000] {subprocess.py:93} INFO - 190,"Brooklyn","Prospect Park","Boro Zone"
[2024-05-18T14:59:53.011+0000] {subprocess.py:93} INFO - 191,"Queens","Queens Village","Boro Zone"
[2024-05-18T14:59:53.011+0000] {subprocess.py:93} INFO - 192,"Queens","Queensboro Hill","Boro Zone"
[2024-05-18T14:59:53.011+0000] {subprocess.py:93} INFO - 193,"Queens","Queensbridge/Ravenswood","Boro Zone"
[2024-05-18T14:59:53.012+0000] {subprocess.py:93} INFO - 194,"Manhattan","Randalls Island","Yellow Zone"
[2024-05-18T14:59:53.012+0000] {subprocess.py:93} INFO - 195,"Brooklyn","Red Hook","Boro Zone"
[2024-05-18T14:59:53.012+0000] {subprocess.py:93} INFO - 196,"Queens","Rego Park","Boro Zone"
[2024-05-18T14:59:53.012+0000] {subprocess.py:93} INFO - 197,"Queens","Richmond Hill","Boro Zone"
[2024-05-18T14:59:53.013+0000] {subprocess.py:93} INFO - 198,"Queens","Ridgewood","Boro Zone"
[2024-05-18T14:59:53.013+0000] {subprocess.py:93} INFO - 199,"Bronx","Rikers Island","Boro Zone"
[2024-05-18T14:59:53.013+0000] {subprocess.py:93} INFO - 200,"Bronx","Riverdale/North Riverdale/Fieldston","Boro Zone"
[2024-05-18T14:59:53.014+0000] {subprocess.py:93} INFO - 201,"Queens","Rockaway Park","Boro Zone"
[2024-05-18T14:59:53.014+0000] {subprocess.py:93} INFO - 202,"Manhattan","Roosevelt Island","Boro Zone"
[2024-05-18T14:59:53.014+0000] {subprocess.py:93} INFO - 203,"Queens","Rosedale","Boro Zone"
[2024-05-18T14:59:53.014+0000] {subprocess.py:93} INFO - 204,"Staten Island","Rossville/Woodrow","Boro Zone"
[2024-05-18T14:59:53.015+0000] {subprocess.py:93} INFO - 205,"Queens","Saint Albans","Boro Zone"
[2024-05-18T14:59:53.015+0000] {subprocess.py:93} INFO - 206,"Staten Island","Saint George/New Brighton","Boro Zone"
[2024-05-18T14:59:53.015+0000] {subprocess.py:93} INFO - 207,"Queens","Saint Michaels Cemetery/Woodside","Boro Zone"
[2024-05-18T14:59:53.016+0000] {subprocess.py:93} INFO - 208,"Bronx","Schuylerville/Edgewater Park","Boro Zone"
[2024-05-18T14:59:53.016+0000] {subprocess.py:93} INFO - 209,"Manhattan","Seaport","Yellow Zone"
[2024-05-18T14:59:53.016+0000] {subprocess.py:93} INFO - 210,"Brooklyn","Sheepshead Bay","Boro Zone"
[2024-05-18T14:59:53.017+0000] {subprocess.py:93} INFO - 211,"Manhattan","SoHo","Yellow Zone"
[2024-05-18T14:59:53.017+0000] {subprocess.py:93} INFO - 212,"Bronx","Soundview/Bruckner","Boro Zone"
[2024-05-18T14:59:53.017+0000] {subprocess.py:93} INFO - 213,"Bronx","Soundview/Castle Hill","Boro Zone"
